DefectID,ProductionID,DateKey,LineID,DefectTypeID,DefectCount
6617,3397.0,20250210.0,4.0,5,10
6618,3397.0,20250210.0,4.0,4,51
6619,3397.0,20250210.0,4.0,6,68
6620,3398.0,20250210.0,4.0,6,14
6621,3398.0,20250210.0,4.0,3,50
6622,3398.0,20250210.0,4.0,5,77
6623,3399.0,20250210.0,1.0,5,35
6624,3399.0,20250210.0,1.0,1,14
6625,3399.0,20250210.0,1.0,2,72
6626,3400.0,20250210.0,1.0,3,143
6627,3400.0,20250210.0,1.0,2,14
6628,3401.0,20250210.0,4.0,3,85
6629,3402.0,20250210.0,2.0,3,66
6630,3402.0,20250210.0,2.0,6,60
6631,3403.0,20250210.0,3.0,2,23
6632,3403.0,20250210.0,3.0,6,18
6633,3403.0,20250210.0,3.0,5,12
6634,3404.0,20250211.0,2.0,6,159
6635,3405.0,20250211.0,2.0,5,235
6636,3405.0,20250211.0,2.0,6,11
6637,3405.0,20250211.0,2.0,1,114
6638,3406.0,20250211.0,3.0,4,52
6639,3406.0,20250211.0,3.0,5,97
6640,3407.0,20250211.0,2.0,5,123
6641,3407.0,20250211.0,2.0,6,17
6642,3408.0,20250211.0,1.0,4,24
6643,3408.0,20250211.0,1.0,6,111
6644,3409.0,20250211.0,3.0,1,64
6645,3409.0,20250211.0,3.0,4,40
6646,3410.0,20250211.0,1.0,3,27
6647,3410.0,20250211.0,1.0,6,62
6648,3411.0,20250211.0,1.0,6,96
6649,3411.0,20250211.0,1.0,5,37
6650,3411.0,20250211.0,1.0,3,20
6651,3412.0,20250211.0,3.0,1,7
6652,3412.0,20250211.0,3.0,5,37
6653,3412.0,20250211.0,3.0,2,8
6654,3413.0,20250211.0,4.0,3,95
6655,3413.0,20250211.0,4.0,1,24
6656,3414.0,20250212.0,2.0,2,25
6657,3414.0,20250212.0,2.0,1,23
6658,3414.0,20250212.0,2.0,3,15
6659,3415.0,20250212.0,3.0,5,75
6660,3416.0,20250212.0,2.0,1,10
6661,3416.0,20250212.0,2.0,4,114
6662,3416.0,20250212.0,2.0,2,59
6663,3417.0,20250212.0,2.0,3,161
6664,3417.0,20250212.0,2.0,5,106
6665,3418.0,20250212.0,1.0,3,88
6666,3418.0,20250212.0,1.0,4,1
6667,3419.0,20250212.0,2.0,6,198
6668,3419.0,20250212.0,2.0,3,19
6669,3419.0,20250212.0,2.0,4,53
6670,3420.0,20250212.0,2.0,2,104
6671,3421.0,20250212.0,3.0,3,17
6672,3421.0,20250212.0,3.0,1,57
6673,3422.0,20250213.0,1.0,4,149
6674,3422.0,20250213.0,1.0,1,5
6675,3422.0,20250213.0,1.0,6,17
6676,3423.0,20250213.0,4.0,6,212
6677,3424.0,20250213.0,3.0,1,24
6678,3424.0,20250213.0,3.0,4,127
6679,3425.0,20250213.0,4.0,5,40
6680,3425.0,20250213.0,4.0,6,29
6681,3425.0,20250213.0,4.0,3,23
6682,3426.0,20250213.0,4.0,2,215
6683,3427.0,20250213.0,1.0,2,64
6684,3427.0,20250213.0,1.0,4,70
6685,3427.0,20250213.0,1.0,5,32
6686,3428.0,20250214.0,2.0,3,102
6687,3428.0,20250214.0,2.0,6,22
6688,3428.0,20250214.0,2.0,1,32
6689,3429.0,20250214.0,2.0,6,110
6690,3429.0,20250214.0,2.0,4,132
6691,3429.0,20250214.0,2.0,3,51
6692,3430.0,20250214.0,4.0,4,151
6693,3431.0,20250214.0,1.0,4,126
6694,3432.0,20250214.0,2.0,6,63
6695,3432.0,20250214.0,2.0,5,61
6696,3432.0,20250214.0,2.0,2,41
6697,3433.0,20250214.0,1.0,1,37
6698,3433.0,20250214.0,1.0,5,145
6699,3434.0,20250214.0,1.0,3,28
6700,3434.0,20250214.0,1.0,2,85
6701,3434.0,20250214.0,1.0,1,43
6702,3435.0,20250214.0,4.0,5,100
6703,3435.0,20250214.0,4.0,2,4
6704,3436.0,20250214.0,1.0,4,38
6705,3436.0,20250214.0,1.0,3,78
6706,3436.0,20250214.0,1.0,6,5
6707,3437.0,20250214.0,2.0,4,126
6708,3438.0,20250215.0,3.0,1,83
6709,3439.0,20250215.0,3.0,1,29
6710,3439.0,20250215.0,3.0,2,32
6711,3439.0,20250215.0,3.0,3,22
6712,3440.0,20250215.0,4.0,1,123
6713,3441.0,20250215.0,4.0,2,99
6714,3441.0,20250215.0,4.0,4,2
6715,3442.0,20250215.0,3.0,1,92
6716,3443.0,20250215.0,1.0,2,16
6717,3443.0,20250215.0,1.0,6,9
6718,3443.0,20250215.0,1.0,5,76
6719,3444.0,20250215.0,1.0,1,164
6720,3445.0,20250215.0,3.0,2,61
6721,3446.0,20250215.0,4.0,1,85
6722,3446.0,20250215.0,4.0,6,4
6723,3447.0,20250215.0,3.0,3,10
6724,3447.0,20250215.0,3.0,1,4
6725,3447.0,20250215.0,3.0,5,88
6726,3448.0,20250216.0,1.0,1,105
6727,3449.0,20250216.0,1.0,5,119
6728,3449.0,20250216.0,1.0,4,73
6729,3450.0,20250216.0,4.0,6,30
6730,3450.0,20250216.0,4.0,2,24
6731,3450.0,20250216.0,4.0,1,1
6732,3451.0,20250216.0,3.0,3,4
6733,3451.0,20250216.0,3.0,1,1
6734,3452.0,20250216.0,3.0,5,8
6735,3452.0,20250216.0,3.0,6,29
6736,3452.0,20250216.0,3.0,3,124
6737,3453.0,20250216.0,1.0,1,63
6738,3454.0,20250216.0,3.0,3,54
6739,3455.0,20250216.0,3.0,4,55
6740,3456.0,20250216.0,4.0,4,119
6741,3457.0,20250216.0,1.0,4,51
6742,3458.0,20250216.0,2.0,1,171
6743,3459.0,20250217.0,1.0,2,5
6744,3459.0,20250217.0,1.0,4,30
6745,3459.0,20250217.0,1.0,3,13
6746,3460.0,20250217.0,2.0,3,59
6747,3460.0,20250217.0,2.0,1,95
6748,3460.0,20250217.0,2.0,5,16
6749,3461.0,20250217.0,3.0,1,94
6750,3462.0,20250217.0,2.0,6,51
6751,3462.0,20250217.0,2.0,4,150
6752,3463.0,20250217.0,2.0,1,227
6753,3464.0,20250217.0,2.0,5,71
6754,3464.0,20250217.0,2.0,6,21
6755,3464.0,20250217.0,2.0,4,31
6756,3465.0,20250217.0,2.0,4,121
6757,3466.0,20250217.0,2.0,5,55
6758,3466.0,20250217.0,2.0,3,224
6759,3466.0,20250217.0,2.0,4,6
6760,3467.0,20250217.0,3.0,4,108
6761,3468.0,20250217.0,3.0,4,112
6762,3469.0,20250217.0,4.0,5,35
6763,3469.0,20250217.0,4.0,1,72
6764,3470.0,20250218.0,3.0,3,17
6765,3470.0,20250218.0,3.0,6,50
6766,3471.0,20250218.0,2.0,6,25
6767,3471.0,20250218.0,2.0,2,198
6768,3472.0,20250218.0,3.0,6,136
6769,3473.0,20250218.0,1.0,6,3
6770,3473.0,20250218.0,1.0,4,39
6771,3473.0,20250218.0,1.0,2,12
6772,3474.0,20250218.0,3.0,5,108
6773,3474.0,20250218.0,3.0,3,8
6774,3475.0,20250218.0,3.0,3,43
6775,3475.0,20250218.0,3.0,5,1
6776,3476.0,20250218.0,3.0,6,18
6777,3476.0,20250218.0,3.0,2,2
6778,3477.0,20250219.0,3.0,3,39
6779,3477.0,20250219.0,3.0,4,26
6780,3478.0,20250219.0,1.0,4,100
6781,3478.0,20250219.0,1.0,1,10
6782,3478.0,20250219.0,1.0,5,40
6783,3479.0,20250219.0,4.0,3,80
6784,3480.0,20250219.0,1.0,6,77
6785,3480.0,20250219.0,1.0,1,28
6786,3481.0,20250219.0,1.0,3,9
6787,3481.0,20250219.0,1.0,5,42
6788,3481.0,20250219.0,1.0,4,56
6789,3482.0,20250219.0,2.0,4,220
6790,3483.0,20250219.0,1.0,2,102
6791,3483.0,20250219.0,1.0,1,38
6792,3484.0,20250220.0,2.0,1,101
6793,3485.0,20250220.0,1.0,5,192
6794,3486.0,20250220.0,1.0,1,21
6795,3486.0,20250220.0,1.0,2,157
6796,3487.0,20250220.0,3.0,5,107
6797,3488.0,20250220.0,4.0,5,2
6798,3488.0,20250220.0,4.0,4,27
6799,3488.0,20250220.0,4.0,3,42
6800,3489.0,20250220.0,3.0,1,24
6801,3489.0,20250220.0,3.0,3,46
6802,3490.0,20250220.0,1.0,1,47
6803,3490.0,20250220.0,1.0,2,89
6804,3491.0,20250220.0,1.0,5,192
6805,3492.0,20250220.0,1.0,6,31
6806,3492.0,20250220.0,1.0,4,9
6807,3492.0,20250220.0,1.0,2,112
6808,3493.0,20250221.0,4.0,3,142
6809,3494.0,20250221.0,2.0,6,41
6810,3494.0,20250221.0,2.0,4,154
6811,3495.0,20250221.0,3.0,3,4
6812,3496.0,20250221.0,2.0,3,83
6813,3496.0,20250221.0,2.0,6,13
6814,3496.0,20250221.0,2.0,5,72
6815,3497.0,20250221.0,1.0,2,85
6816,3497.0,20250221.0,1.0,5,3
6817,3497.0,20250221.0,1.0,4,24
6818,3498.0,20250221.0,3.0,1,48
6819,3498.0,20250221.0,3.0,6,76
6820,3499.0,20250221.0,3.0,6,107
6821,3500.0,20250222.0,2.0,2,163
6822,3501.0,20250222.0,1.0,3,129
6823,3501.0,20250222.0,1.0,1,26
6824,3502.0,20250222.0,4.0,6,18
6825,3502.0,20250222.0,4.0,4,143
6826,3503.0,20250222.0,4.0,2,132
6827,3504.0,20250222.0,1.0,6,89
6828,3505.0,20250222.0,2.0,6,163
6829,3506.0,20250222.0,1.0,1,43
6830,3506.0,20250222.0,1.0,6,61
6831,3506.0,20250222.0,1.0,5,114
6832,3507.0,20250222.0,1.0,5,89
6833,3508.0,20250222.0,4.0,2,39
6834,3508.0,20250222.0,4.0,4,69
6835,3509.0,20250223.0,2.0,1,73
6836,3509.0,20250223.0,2.0,5,64
6837,3510.0,20250223.0,1.0,5,82
6838,3511.0,20250223.0,2.0,4,6
6839,3511.0,20250223.0,2.0,2,5
6840,3511.0,20250223.0,2.0,3,7
6841,3512.0,20250223.0,2.0,5,17
6842,3512.0,20250223.0,2.0,2,23
6843,3512.0,20250223.0,2.0,4,110
6844,3513.0,20250223.0,1.0,2,45
6845,3513.0,20250223.0,1.0,1,69
6846,3514.0,20250223.0,1.0,4,219
6847,3515.0,20250223.0,3.0,4,55
6848,3515.0,20250223.0,3.0,3,6
6849,3516.0,20250223.0,3.0,1,67
6850,3517.0,20250223.0,2.0,4,61
6851,3517.0,20250223.0,2.0,1,43
6852,3518.0,20250223.0,4.0,3,130
6853,3519.0,20250223.0,4.0,3,48
6854,3519.0,20250223.0,4.0,4,31
6855,3520.0,20250224.0,4.0,5,2
6856,3520.0,20250224.0,4.0,4,13
6857,3520.0,20250224.0,4.0,3,32
6858,3521.0,20250224.0,4.0,4,280
6859,3522.0,20250224.0,3.0,6,35
6860,3522.0,20250224.0,3.0,1,7
6861,3522.0,20250224.0,3.0,2,22
6862,3523.0,20250224.0,4.0,1,165
6863,3524.0,20250224.0,4.0,1,68
6864,3524.0,20250224.0,4.0,2,12
6865,3525.0,20250224.0,3.0,6,12
6866,3525.0,20250224.0,3.0,5,11
6867,3526.0,20250224.0,4.0,6,179
6868,3527.0,20250225.0,1.0,2,56
6869,3527.0,20250225.0,1.0,4,19
6870,3528.0,20250225.0,2.0,6,11
6871,3528.0,20250225.0,2.0,4,49
6872,3528.0,20250225.0,2.0,2,33
6873,3529.0,20250225.0,1.0,2,37
6874,3529.0,20250225.0,1.0,5,38
6875,3530.0,20250225.0,1.0,5,12
6876,3530.0,20250225.0,1.0,3,6
6877,3530.0,20250225.0,1.0,2,33
6878,3531.0,20250225.0,2.0,2,156
6879,3532.0,20250225.0,2.0,5,233
6880,3533.0,20250226.0,4.0,5,12
6881,3533.0,20250226.0,4.0,3,92
6882,3534.0,20250226.0,3.0,2,3
6883,3534.0,20250226.0,3.0,4,1
6884,3535.0,20250226.0,4.0,6,38
6885,3535.0,20250226.0,4.0,5,113
6886,3536.0,20250226.0,3.0,5,62
6887,3536.0,20250226.0,3.0,2,14
6888,3537.0,20250226.0,1.0,5,114
6889,3537.0,20250226.0,1.0,6,14
6890,3538.0,20250226.0,4.0,6,42
6891,3538.0,20250226.0,4.0,3,117
6892,3539.0,20250226.0,3.0,5,73
6893,3540.0,20250226.0,1.0,3,67
6894,3540.0,20250226.0,1.0,4,88
6895,3541.0,20250227.0,4.0,5,80
6896,3542.0,20250227.0,3.0,1,106
6897,3542.0,20250227.0,3.0,3,12
6898,3542.0,20250227.0,3.0,6,9
6899,3543.0,20250227.0,4.0,4,178
6900,3544.0,20250227.0,1.0,6,20
6901,3544.0,20250227.0,1.0,2,30
6902,3545.0,20250227.0,2.0,1,44
6903,3545.0,20250227.0,2.0,6,214
6904,3546.0,20250227.0,4.0,3,100
6905,3547.0,20250228.0,3.0,4,43
6906,3547.0,20250228.0,3.0,5,67
6907,3548.0,20250228.0,2.0,4,31
6908,3548.0,20250228.0,2.0,2,66
6909,3548.0,20250228.0,2.0,6,28
6910,3549.0,20250228.0,2.0,2,86
6911,3549.0,20250228.0,2.0,3,30
6912,3549.0,20250228.0,2.0,6,62
6913,3550.0,20250228.0,1.0,4,186
6914,3551.0,20250228.0,3.0,2,52
6915,3551.0,20250228.0,3.0,4,51
6916,3552.0,20250228.0,2.0,1,33
6917,3552.0,20250228.0,2.0,2,114
6918,3552.0,20250228.0,2.0,4,24
6919,3553.0,20250228.0,4.0,3,154
6920,3554.0,20250228.0,1.0,6,60
6921,3555.0,20250228.0,1.0,1,106
6922,3556.0,20250301.0,3.0,3,3
6923,3556.0,20250301.0,3.0,4,52
6924,3557.0,20250301.0,1.0,4,9
6925,3557.0,20250301.0,1.0,6,37
6926,3557.0,20250301.0,1.0,1,110
6927,3558.0,20250301.0,3.0,6,125
6928,3559.0,20250301.0,2.0,5,27
6929,3559.0,20250301.0,2.0,6,30
6930,3559.0,20250301.0,2.0,1,91
6931,3560.0,20250301.0,2.0,6,43
6932,3560.0,20250301.0,2.0,4,112
6933,3560.0,20250301.0,2.0,2,37
6934,3561.0,20250301.0,2.0,4,63
6935,3561.0,20250301.0,2.0,6,131
6936,3562.0,20250301.0,2.0,1,137
6937,3563.0,20250301.0,3.0,6,11
6938,3563.0,20250301.0,3.0,1,13
6939,3563.0,20250301.0,3.0,2,8
6940,3564.0,20250301.0,4.0,3,6
6941,3564.0,20250301.0,4.0,6,107
6942,3565.0,20250301.0,1.0,5,140
6943,3566.0,20250302.0,3.0,2,37
6944,3566.0,20250302.0,3.0,6,31
6945,3566.0,20250302.0,3.0,5,80
6946,3567.0,20250302.0,2.0,3,169
6947,3568.0,20250302.0,4.0,5,71
6948,3569.0,20250302.0,1.0,6,73
6949,3569.0,20250302.0,1.0,1,17
6950,3570.0,20250302.0,4.0,5,116
6951,3570.0,20250302.0,4.0,1,96
6952,3571.0,20250302.0,1.0,2,95
6953,3571.0,20250302.0,1.0,6,96
6954,3572.0,20250302.0,4.0,5,146
6955,3572.0,20250302.0,4.0,3,17
6956,3572.0,20250302.0,4.0,1,46
6957,3573.0,20250302.0,3.0,4,2
6958,3573.0,20250302.0,3.0,2,97
6959,3573.0,20250302.0,3.0,3,34
6960,3574.0,20250303.0,1.0,1,21
6961,3574.0,20250303.0,1.0,3,126
6962,3574.0,20250303.0,1.0,4,28
6963,3575.0,20250303.0,1.0,3,10
6964,3575.0,20250303.0,1.0,2,40
6965,3575.0,20250303.0,1.0,4,123
6966,3576.0,20250303.0,3.0,1,56
6967,3576.0,20250303.0,3.0,3,63
6968,3577.0,20250303.0,3.0,5,39
6969,3577.0,20250303.0,3.0,6,19
6970,3578.0,20250303.0,3.0,3,30
6971,3578.0,20250303.0,3.0,2,85
6972,3579.0,20250303.0,1.0,1,9
6973,3579.0,20250303.0,1.0,4,3
6974,3579.0,20250303.0,1.0,3,39
6975,3580.0,20250303.0,1.0,2,31
6976,3580.0,20250303.0,1.0,6,111
6977,3580.0,20250303.0,1.0,4,6
6978,3581.0,20250304.0,3.0,2,9
6979,3581.0,20250304.0,3.0,4,26
6980,3581.0,20250304.0,3.0,1,66
6981,3582.0,20250304.0,1.0,5,9
6982,3582.0,20250304.0,1.0,4,16
6983,3582.0,20250304.0,1.0,3,6
6984,3583.0,20250304.0,1.0,4,8
6985,3583.0,20250304.0,1.0,3,142
6986,3584.0,20250304.0,2.0,2,155
6987,3585.0,20250304.0,1.0,1,31
6988,3585.0,20250304.0,1.0,3,3
6989,3585.0,20250304.0,1.0,2,23
6990,3586.0,20250304.0,3.0,5,92
6991,3586.0,20250304.0,3.0,6,27
6992,3587.0,20250304.0,4.0,2,72
6993,3587.0,20250304.0,4.0,6,34
6994,3587.0,20250304.0,4.0,3,9
6995,3588.0,20250304.0,2.0,3,158
6996,3589.0,20250305.0,3.0,1,75
6997,3590.0,20250305.0,2.0,3,176
6998,3591.0,20250305.0,3.0,2,42
6999,3591.0,20250305.0,3.0,4,42
7000,3591.0,20250305.0,3.0,6,14
7001,3592.0,20250305.0,4.0,5,144
7002,3593.0,20250305.0,3.0,4,81
7003,3594.0,20250305.0,2.0,2,98
7004,3594.0,20250305.0,2.0,3,113
7005,3595.0,20250305.0,3.0,5,87
7006,3595.0,20250305.0,3.0,3,36
7007,3596.0,20250305.0,2.0,1,194
7008,3597.0,20250305.0,3.0,3,1
7009,3597.0,20250305.0,3.0,4,85
7010,3597.0,20250305.0,3.0,5,2
7011,3598.0,20250305.0,3.0,4,59
7012,3598.0,20250305.0,3.0,5,3
7013,3599.0,20250306.0,4.0,6,91
7014,3599.0,20250306.0,4.0,5,63
7015,3600.0,20250306.0,4.0,5,43
7016,3600.0,20250306.0,4.0,4,7
7017,3600.0,20250306.0,4.0,1,13
7018,3601.0,20250306.0,4.0,2,153
7019,3602.0,20250306.0,3.0,5,50
7020,3603.0,20250306.0,1.0,1,4
7021,3603.0,20250306.0,1.0,6,139
7022,3603.0,20250306.0,1.0,5,21
7023,3604.0,20250306.0,1.0,4,11
7024,3604.0,20250306.0,1.0,5,88
7025,3605.0,20250306.0,1.0,3,112
7026,3605.0,20250306.0,1.0,5,53
7027,3605.0,20250306.0,1.0,4,6
7028,3606.0,20250306.0,1.0,4,8
7029,3606.0,20250306.0,1.0,1,3
7030,3606.0,20250306.0,1.0,5,94
7031,3607.0,20250306.0,1.0,6,71
7032,3608.0,20250306.0,2.0,1,118
7033,3608.0,20250306.0,2.0,3,44
7034,3609.0,20250306.0,4.0,5,181
7035,3610.0,20250307.0,4.0,6,47
7036,3610.0,20250307.0,4.0,3,43
7037,3611.0,20250307.0,3.0,3,6
7038,3611.0,20250307.0,3.0,1,21
7039,3611.0,20250307.0,3.0,4,48
7040,3612.0,20250307.0,1.0,2,22
7041,3612.0,20250307.0,1.0,5,12
7042,3612.0,20250307.0,1.0,3,69
7043,3613.0,20250307.0,3.0,6,55
7044,3614.0,20250307.0,3.0,2,69
7045,3614.0,20250307.0,3.0,1,3
7046,3615.0,20250307.0,2.0,3,215
7047,3615.0,20250307.0,2.0,4,14
7048,3615.0,20250307.0,2.0,6,51
7049,3616.0,20250307.0,2.0,1,179
7050,3617.0,20250308.0,3.0,1,57
7051,3618.0,20250308.0,1.0,4,96
7052,3618.0,20250308.0,1.0,6,34
7053,3618.0,20250308.0,1.0,2,49
7054,3619.0,20250308.0,2.0,3,34
7055,3619.0,20250308.0,2.0,5,76
7056,3620.0,20250308.0,4.0,2,41
7057,3620.0,20250308.0,4.0,6,57
7058,3621.0,20250308.0,2.0,2,80
7059,3621.0,20250308.0,2.0,3,188
7060,3622.0,20250308.0,3.0,5,51
7061,3622.0,20250308.0,3.0,4,5
7062,3622.0,20250308.0,3.0,6,15
7063,3623.0,20250309.0,3.0,1,97
7064,3624.0,20250309.0,2.0,5,5
7065,3624.0,20250309.0,2.0,6,8
7066,3625.0,20250309.0,2.0,6,202
7067,3626.0,20250309.0,3.0,6,72
7068,3626.0,20250309.0,3.0,4,18
7069,3626.0,20250309.0,3.0,2,8
7070,3627.0,20250309.0,1.0,3,57
7071,3627.0,20250309.0,1.0,2,14
7072,3627.0,20250309.0,1.0,4,16
7073,3628.0,20250309.0,2.0,6,64
7074,3628.0,20250309.0,2.0,2,55
7075,3628.0,20250309.0,2.0,5,48
7076,3629.0,20250309.0,4.0,1,162
7077,3630.0,20250309.0,4.0,6,35
7078,3630.0,20250309.0,4.0,4,55
7079,3631.0,20250309.0,4.0,1,218
7080,3632.0,20250309.0,4.0,4,48
7081,3632.0,20250309.0,4.0,2,69
7082,3633.0,20250310.0,1.0,1,4
7083,3633.0,20250310.0,1.0,6,24
7084,3633.0,20250310.0,1.0,2,53
7085,3634.0,20250310.0,1.0,6,151
7086,3635.0,20250310.0,4.0,2,51
7087,3635.0,20250310.0,4.0,6,14
7088,3636.0,20250310.0,2.0,2,183
7089,3637.0,20250310.0,2.0,4,57
7090,3637.0,20250310.0,2.0,2,145
7091,3637.0,20250310.0,2.0,5,72
7092,3638.0,20250310.0,1.0,5,103
7093,3639.0,20250310.0,2.0,5,204
7094,3639.0,20250310.0,2.0,4,19
7095,3639.0,20250310.0,2.0,6,7
7096,3640.0,20250310.0,3.0,3,19
7097,3640.0,20250310.0,3.0,2,47
7098,3641.0,20250310.0,3.0,2,120
7099,3642.0,20250310.0,4.0,6,61
7100,3643.0,20250311.0,4.0,1,86
7101,3643.0,20250311.0,4.0,5,81
7102,3644.0,20250311.0,4.0,1,180
7103,3645.0,20250311.0,2.0,4,42
7104,3645.0,20250311.0,2.0,2,79
7105,3645.0,20250311.0,2.0,3,55
7106,3646.0,20250311.0,1.0,6,46
7107,3646.0,20250311.0,1.0,2,52
7108,3646.0,20250311.0,1.0,4,45
7109,3647.0,20250311.0,2.0,4,329
7110,3648.0,20250311.0,4.0,1,205
7111,3649.0,20250311.0,1.0,2,46
7112,3649.0,20250311.0,1.0,4,8
7113,3649.0,20250311.0,1.0,6,47
7114,3650.0,20250311.0,2.0,6,69
7115,3650.0,20250311.0,2.0,1,111
7116,3650.0,20250311.0,2.0,3,16
7117,3651.0,20250312.0,1.0,1,121
7118,3652.0,20250312.0,2.0,1,40
7119,3652.0,20250312.0,2.0,3,61
7120,3652.0,20250312.0,2.0,2,65
7121,3653.0,20250312.0,1.0,3,62
7122,3653.0,20250312.0,1.0,6,38
7123,3653.0,20250312.0,1.0,2,46
7124,3654.0,20250312.0,1.0,3,63
7125,3655.0,20250312.0,3.0,4,22
7126,3655.0,20250312.0,3.0,6,10
7127,3655.0,20250312.0,3.0,5,110
7128,3656.0,20250312.0,2.0,3,101
7129,3656.0,20250312.0,2.0,5,7
7130,3656.0,20250312.0,2.0,1,86
7131,3657.0,20250312.0,1.0,2,155
7132,3658.0,20250312.0,4.0,5,51
7133,3658.0,20250312.0,4.0,6,13
7134,3658.0,20250312.0,4.0,3,28
7135,3659.0,20250312.0,4.0,1,128
7136,3659.0,20250312.0,4.0,5,103
7137,3660.0,20250312.0,2.0,2,99
7138,3660.0,20250312.0,2.0,3,7
7139,3661.0,20250313.0,3.0,2,103
7140,3662.0,20250313.0,1.0,3,101
7141,3663.0,20250313.0,3.0,4,33
7142,3663.0,20250313.0,3.0,3,32
7143,3663.0,20250313.0,3.0,1,1
7144,3664.0,20250313.0,2.0,5,206
7145,3664.0,20250313.0,2.0,2,115
7146,3665.0,20250313.0,2.0,3,71
7147,3665.0,20250313.0,2.0,2,26
7148,3665.0,20250313.0,2.0,1,2
7149,3666.0,20250313.0,2.0,2,8
7150,3666.0,20250313.0,2.0,1,116
7151,3667.0,20250313.0,3.0,3,58
7152,3667.0,20250313.0,3.0,4,11
7153,3668.0,20250313.0,2.0,4,40
7154,3668.0,20250313.0,2.0,2,36
7155,3669.0,20250313.0,3.0,5,16
7156,3669.0,20250313.0,3.0,6,55
7157,3670.0,20250313.0,4.0,5,156
7158,3671.0,20250314.0,2.0,6,180
7159,3672.0,20250314.0,4.0,4,24
7160,3672.0,20250314.0,4.0,5,53
7161,3673.0,20250314.0,1.0,6,48
7162,3673.0,20250314.0,1.0,5,58
7163,3674.0,20250314.0,1.0,2,48
7164,3675.0,20250314.0,1.0,5,136
7165,3676.0,20250314.0,1.0,1,44
7166,3676.0,20250314.0,1.0,6,23
7167,3677.0,20250314.0,2.0,5,17
7168,3677.0,20250314.0,2.0,6,196
7169,3678.0,20250315.0,3.0,1,76
7170,3678.0,20250315.0,3.0,6,26
7171,3679.0,20250315.0,4.0,5,27
7172,3679.0,20250315.0,4.0,4,100
7173,3679.0,20250315.0,4.0,3,12
7174,3680.0,20250315.0,2.0,5,116
7175,3680.0,20250315.0,2.0,6,93
7176,3681.0,20250315.0,3.0,1,97
7177,3682.0,20250315.0,1.0,1,79
7178,3682.0,20250315.0,1.0,4,36
7179,3683.0,20250315.0,1.0,5,1
7180,3683.0,20250315.0,1.0,6,5
7181,3684.0,20250315.0,4.0,6,92
7182,3684.0,20250315.0,4.0,1,16
7183,3684.0,20250315.0,4.0,3,3
7184,3685.0,20250315.0,1.0,6,233
7185,3686.0,20250315.0,1.0,5,31
7186,3686.0,20250315.0,1.0,4,110
7187,3687.0,20250315.0,4.0,4,66
7188,3687.0,20250315.0,4.0,3,1
7189,3687.0,20250315.0,4.0,2,89
7190,3688.0,20250316.0,4.0,6,93
7191,3688.0,20250316.0,4.0,3,102
7192,3689.0,20250316.0,2.0,6,164
7193,3690.0,20250316.0,1.0,4,20
7194,3690.0,20250316.0,1.0,2,56
7195,3691.0,20250316.0,1.0,3,17
7196,3691.0,20250316.0,1.0,4,58
7197,3691.0,20250316.0,1.0,1,40
7198,3692.0,20250316.0,3.0,2,29
7199,3692.0,20250316.0,3.0,3,34
7200,3693.0,20250316.0,3.0,5,56
7201,3694.0,20250316.0,3.0,4,72
7202,3694.0,20250316.0,3.0,1,8
7203,3695.0,20250317.0,2.0,1,69
7204,3695.0,20250317.0,2.0,6,2
7205,3696.0,20250317.0,2.0,4,257
7206,3697.0,20250317.0,1.0,3,142
7207,3698.0,20250317.0,3.0,3,76
7208,3699.0,20250317.0,1.0,1,1
7209,3699.0,20250317.0,1.0,2,25
7210,3699.0,20250317.0,1.0,4,107
7211,3700.0,20250317.0,4.0,4,17
7212,3700.0,20250317.0,4.0,2,93
7213,3700.0,20250317.0,4.0,3,5
7214,3701.0,20250317.0,2.0,1,186
7215,3702.0,20250317.0,3.0,1,94
7216,3702.0,20250317.0,3.0,4,2
7217,3702.0,20250317.0,3.0,5,64
7218,3703.0,20250317.0,1.0,2,156
7219,3704.0,20250317.0,3.0,4,72
7220,3704.0,20250317.0,3.0,1,32
7221,3704.0,20250317.0,3.0,6,1
7222,3705.0,20250317.0,4.0,1,21
7223,3705.0,20250317.0,4.0,2,113
7224,3706.0,20250318.0,3.0,3,27
7225,3706.0,20250318.0,3.0,2,10
7226,3707.0,20250318.0,3.0,2,45
7227,3707.0,20250318.0,3.0,6,17
7228,3707.0,20250318.0,3.0,3,13
7229,3708.0,20250318.0,2.0,3,67
7230,3708.0,20250318.0,2.0,6,35
7231,3709.0,20250318.0,1.0,4,127
7232,3710.0,20250318.0,3.0,5,113
7233,3711.0,20250318.0,1.0,3,124
7234,3712.0,20250318.0,1.0,3,140
7235,3713.0,20250318.0,2.0,4,212
7236,3714.0,20250319.0,3.0,3,40
7237,3715.0,20250319.0,4.0,5,21
7238,3715.0,20250319.0,4.0,2,43
7239,3715.0,20250319.0,4.0,3,76
7240,3716.0,20250319.0,1.0,6,33
7241,3716.0,20250319.0,1.0,2,33
7242,3716.0,20250319.0,1.0,3,47
7243,3717.0,20250319.0,3.0,2,102
7244,3718.0,20250319.0,2.0,1,251
7245,3719.0,20250319.0,4.0,6,111
7246,3720.0,20250319.0,2.0,5,9
7247,3720.0,20250319.0,2.0,6,27
7248,3720.0,20250319.0,2.0,3,15
7249,3721.0,20250319.0,3.0,4,109
7250,3722.0,20250319.0,3.0,2,65
